stfid00,block,ward,stfid00_bg,blockgr,tract,cntynme,mcdnme,placenme,neighbor,district,SIA,geonei,geoname,buck_zone
390351039002029,1039.00-2029,14,390351039002,1039.00-2,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039002030,1039.00-2030,14,390351039002,1039.00-2,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039002031,1039.00-2031,14,390351039002,1039.00-2,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039002032,1039.00-2032,14,390351039002,1039.00-2,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039002033,1039.00-2033,14,390351039002,1039.00-2,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003000,1039.00-3000,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003001,1039.00-3001,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003002,1039.00-3002,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003003,1039.00-3003,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003004,1039.00-3004,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003005,1039.00-3005,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003006,1039.00-3006,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003007,1039.00-3007,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003008,1039.00-3008,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003009,1039.00-3009,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003010,1039.00-3010,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003011,1039.00-3011,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003012,1039.00-3012,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003013,1039.00-3013,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351039003014,1039.00-3014,14,390351039003,1039.00-3,1039,Cuyahoga,Cleveland city,Cleveland city,Ohio City,2,,Ohio City,Ohio City,
390351041001000,1041.00-1000,13,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001001,1041.00-1001,13,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001002,1041.00-1002,13,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001003,1041.00-1003,13,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001004,1041.00-1004,13,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001005,1041.00-1005,13,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001006,1041.00-1006,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001007,1041.00-1007,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001008,1041.00-1008,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001009,1041.00-1009,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001010,1041.00-1010,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001011,1041.00-1011,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001012,1041.00-1012,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001013,1041.00-1013,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001014,1041.00-1014,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001015,1041.00-1015,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001016,1041.00-1016,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001017,1041.00-1017,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001018,1041.00-1018,13,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001019,1041.00-1019,13,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001020,1041.00-1020,13,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001021,1041.00-1021,13,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001022,1041.00-1022,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001023,1041.00-1023,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001024,1041.00-1024,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001025,1041.00-1025,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041001026,1041.00-1026,14,390351041001,1041.00-1,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041002000,1041.00-2000,14,390351041002,1041.00-2,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041002001,1041.00-2001,14,390351041002,1041.00-2,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041002002,1041.00-2002,14,390351041002,1041.00-2,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041002003,1041.00-2003,14,390351041002,1041.00-2,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041002004,1041.00-2004,14,390351041002,1041.00-2,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041002005,1041.00-2005,14,390351041002,1041.00-2,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041002006,1041.00-2006,14,390351041002,1041.00-2,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041002007,1041.00-2007,14,390351041002,1041.00-2,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041002008,1041.00-2008,14,390351041002,1041.00-2,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041002009,1041.00-2009,14,390351041002,1041.00-2,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351041002010,1041.00-2010,14,390351041002,1041.00-2,1041,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001000,1042.00-1000,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001001,1042.00-1001,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001002,1042.00-1002,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001003,1042.00-1003,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001004,1042.00-1004,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042001005,1042.00-1005,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001006,1042.00-1006,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001007,1042.00-1007,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001008,1042.00-1008,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001009,1042.00-1009,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042001010,1042.00-1010,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042001011,1042.00-1011,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042001012,1042.00-1012,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001013,1042.00-1013,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001014,1042.00-1014,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001015,1042.00-1015,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001016,1042.00-1016,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001017,1042.00-1017,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001018,1042.00-1018,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001019,1042.00-1019,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001020,1042.00-1020,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001021,1042.00-1021,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001022,1042.00-1022,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001023,1042.00-1023,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001024,1042.00-1024,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001025,1042.00-1025,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001026,1042.00-1026,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001027,1042.00-1027,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001028,1042.00-1028,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001029,1042.00-1029,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001030,1042.00-1030,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001031,1042.00-1031,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001032,1042.00-1032,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001033,1042.00-1033,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001034,1042.00-1034,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042001035,1042.00-1035,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042001036,1042.00-1036,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042001037,1042.00-1037,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042001038,1042.00-1038,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042001039,1042.00-1039,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042001040,1042.00-1040,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001041,1042.00-1041,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001042,1042.00-1042,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001993,1042.00-1993,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001994,1042.00-1994,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001995,1042.00-1995,14,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001996,1042.00-1996,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001997,1042.00-1997,13,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001998,1042.00-1998,5,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042001999,1042.00-1999,5,390351042001,1042.00-1,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042002000,1042.00-2000,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042002001,1042.00-2001,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042002002,1042.00-2002,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042002003,1042.00-2003,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042002004,1042.00-2004,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042002005,1042.00-2005,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042002006,1042.00-2006,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042002007,1042.00-2007,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042002008,1042.00-2008,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042002009,1042.00-2009,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,,Tremont,Central - Downtown - West,
390351042002010,1042.00-2010,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042002011,1042.00-2011,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351042002012,1042.00-2012,13,390351042002,1042.00-2,1042,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351043001000,1043.00-1000,13,390351043001,1043.00-1,1043,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351043001001,1043.00-1001,13,390351043001,1043.00-1,1043,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351043001002,1043.00-1002,13,390351043001,1043.00-1,1043,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351043001003,1043.00-1003,13,390351043001,1043.00-1,1043,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351043001004,1043.00-1004,13,390351043001,1043.00-1,1043,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351043001005,1043.00-1005,13,390351043001,1043.00-1,1043,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351043001006,1043.00-1006,13,390351043001,1043.00-1,1043,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351043001007,1043.00-1007,13,390351043001,1043.00-1,1043,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351043001008,1043.00-1008,13,390351043001,1043.00-1,1043,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351043001009,1043.00-1009,13,390351043001,1043.00-1,1043,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351043001010,1043.00-1010,13,390351043001,1043.00-1,1043,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
390351043001011,1043.00-1011,13,390351043001,1043.00-1,1043,Cuyahoga,Cleveland city,Cleveland city,Tremont,2,Tremont West,Tremont,Central - Downtown - West,
