stfid00,block,ward,stfid00_bg,blockgr,tract,cntynme,mcdnme,placenme,neighbor,district,SIA,geonei,geoname,buck_zone
390351711036005,1711.03-6005,,390351711036,1711.03-6,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711036006,1711.03-6006,,390351711036,1711.03-6,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711036007,1711.03-6007,,390351711036,1711.03-6,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711036008,1711.03-6008,,390351711036,1711.03-6,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711036009,1711.03-6009,,390351711036,1711.03-6,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037000,1711.03-7000,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037001,1711.03-7001,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037002,1711.03-7002,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037003,1711.03-7003,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037004,1711.03-7004,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037005,1711.03-7005,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037006,1711.03-7006,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037007,1711.03-7007,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037008,1711.03-7008,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037009,1711.03-7009,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037010,1711.03-7010,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037011,1711.03-7011,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037012,1711.03-7012,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037013,1711.03-7013,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711037014,1711.03-7014,,390351711037,1711.03-7,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711038000,1711.03-8000,,390351711038,1711.03-8,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711038001,1711.03-8001,,390351711038,1711.03-8,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711038002,1711.03-8002,,390351711038,1711.03-8,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711038003,1711.03-8003,,390351711038,1711.03-8,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711038004,1711.03-8004,,390351711038,1711.03-8,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711038005,1711.03-8005,,390351711038,1711.03-8,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711038006,1711.03-8006,,390351711038,1711.03-8,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711038007,1711.03-8007,,390351711038,1711.03-8,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711038008,1711.03-8008,,390351711038,1711.03-8,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711038009,1711.03-8009,,390351711038,1711.03-8,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711038010,1711.03-8010,,390351711038,1711.03-8,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711039000,1711.03-9000,,390351711039,1711.03-9,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711039001,1711.03-9001,,390351711039,1711.03-9,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711039002,1711.03-9002,,390351711039,1711.03-9,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711039003,1711.03-9003,,390351711039,1711.03-9,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711039004,1711.03-9004,,390351711039,1711.03-9,1711.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711041000,1711.04-1000,,390351711041,1711.04-1,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711041001,1711.04-1001,,390351711041,1711.04-1,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711041002,1711.04-1002,,390351711041,1711.04-1,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711041003,1711.04-1003,,390351711041,1711.04-1,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711041004,1711.04-1004,,390351711041,1711.04-1,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711041005,1711.04-1005,,390351711041,1711.04-1,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711041006,1711.04-1006,,390351711041,1711.04-1,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711041007,1711.04-1007,,390351711041,1711.04-1,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711041008,1711.04-1008,,390351711041,1711.04-1,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711042000,1711.04-2000,,390351711042,1711.04-2,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711042001,1711.04-2001,,390351711042,1711.04-2,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711042002,1711.04-2002,,390351711042,1711.04-2,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711042003,1711.04-2003,,390351711042,1711.04-2,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711042004,1711.04-2004,,390351711042,1711.04-2,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711042005,1711.04-2005,,390351711042,1711.04-2,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711042006,1711.04-2006,,390351711042,1711.04-2,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711042007,1711.04-2007,,390351711042,1711.04-2,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711042008,1711.04-2008,,390351711042,1711.04-2,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711043000,1711.04-3000,,390351711043,1711.04-3,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711043001,1711.04-3001,,390351711043,1711.04-3,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711043002,1711.04-3002,,390351711043,1711.04-3,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711043003,1711.04-3003,,390351711043,1711.04-3,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711043004,1711.04-3004,,390351711043,1711.04-3,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711043005,1711.04-3005,,390351711043,1711.04-3,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711043006,1711.04-3006,,390351711043,1711.04-3,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711043007,1711.04-3007,,390351711043,1711.04-3,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711043008,1711.04-3008,,390351711043,1711.04-3,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711044000,1711.04-4000,,390351711044,1711.04-4,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711044001,1711.04-4001,,390351711044,1711.04-4,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711044002,1711.04-4002,,390351711044,1711.04-4,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711044003,1711.04-4003,,390351711044,1711.04-4,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711044004,1711.04-4004,,390351711044,1711.04-4,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711044005,1711.04-4005,,390351711044,1711.04-4,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711044006,1711.04-4006,,390351711044,1711.04-4,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711044007,1711.04-4007,,390351711044,1711.04-4,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711045000,1711.04-5000,,390351711045,1711.04-5,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711045001,1711.04-5001,,390351711045,1711.04-5,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711045002,1711.04-5002,,390351711045,1711.04-5,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711045003,1711.04-5003,,390351711045,1711.04-5,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711046000,1711.04-6000,,390351711046,1711.04-6,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711046001,1711.04-6001,,390351711046,1711.04-6,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711046002,1711.04-6002,,390351711046,1711.04-6,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711046003,1711.04-6003,,390351711046,1711.04-6,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711046004,1711.04-6004,,390351711046,1711.04-6,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711046005,1711.04-6005,,390351711046,1711.04-6,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711046006,1711.04-6006,,390351711046,1711.04-6,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711046007,1711.04-6007,,390351711046,1711.04-6,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711046008,1711.04-6008,,390351711046,1711.04-6,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711046009,1711.04-6009,,390351711046,1711.04-6,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351711046010,1711.04-6010,,390351711046,1711.04-6,1711.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031000,1712.03-1000,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031001,1712.03-1001,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031002,1712.03-1002,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031003,1712.03-1003,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031004,1712.03-1004,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031005,1712.03-1005,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031006,1712.03-1006,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031007,1712.03-1007,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031008,1712.03-1008,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031009,1712.03-1009,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031010,1712.03-1010,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031011,1712.03-1011,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031012,1712.03-1012,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031013,1712.03-1013,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031014,1712.03-1014,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031015,1712.03-1015,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031016,1712.03-1016,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031017,1712.03-1017,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031018,1712.03-1018,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031019,1712.03-1019,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031020,1712.03-1020,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031021,1712.03-1021,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712031022,1712.03-1022,,390351712031,1712.03-1,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712033000,1712.03-3000,,390351712033,1712.03-3,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712033001,1712.03-3001,,390351712033,1712.03-3,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712033002,1712.03-3002,,390351712033,1712.03-3,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712033003,1712.03-3003,,390351712033,1712.03-3,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038000,1712.03-8000,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038001,1712.03-8001,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038002,1712.03-8002,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038003,1712.03-8003,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038004,1712.03-8004,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038005,1712.03-8005,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038006,1712.03-8006,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038007,1712.03-8007,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038008,1712.03-8008,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038009,1712.03-8009,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038010,1712.03-8010,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038011,1712.03-8011,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038012,1712.03-8012,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038013,1712.03-8013,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712038014,1712.03-8014,,390351712038,1712.03-8,1712.03,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712042000,1712.04-2000,,390351712042,1712.04-2,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712042001,1712.04-2001,,390351712042,1712.04-2,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712042002,1712.04-2002,,390351712042,1712.04-2,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712042003,1712.04-2003,,390351712042,1712.04-2,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712042004,1712.04-2004,,390351712042,1712.04-2,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712042005,1712.04-2005,,390351712042,1712.04-2,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712042006,1712.04-2006,,390351712042,1712.04-2,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712042007,1712.04-2007,,390351712042,1712.04-2,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712042008,1712.04-2008,,390351712042,1712.04-2,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712042009,1712.04-2009,,390351712042,1712.04-2,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712042010,1712.04-2010,,390351712042,1712.04-2,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712042011,1712.04-2011,,390351712042,1712.04-2,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043000,1712.04-3000,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043001,1712.04-3001,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043002,1712.04-3002,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043003,1712.04-3003,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043004,1712.04-3004,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043005,1712.04-3005,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043006,1712.04-3006,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043007,1712.04-3007,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043008,1712.04-3008,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043009,1712.04-3009,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043010,1712.04-3010,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043011,1712.04-3011,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712043012,1712.04-3012,,390351712043,1712.04-3,1712.04,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
390351712054000,1712.05-4000,,390351712054,1712.05-4,1712.05,Cuyahoga,Maple Heights city,Maple Heights city,Maple Hts.,,,Maple Hts.,Mt. Pleasant - Southwest,
